Id,SalePrice
2735,136379.33952257753
2736,134563.8565510505
2737,124783.79205191013
2738,138885.6488276127
2739,161471.7765788687
2740,134811.0386064279
2741,143506.50709830975
2742,154298.80450140024
2743,151936.0228694869
2744,150437.77678530698
2745,133014.80316015828
2746,134136.85918108604
2747,139068.21731365816
2748,126042.40277026693
2749,128951.93850268211
2750,138664.13242968023
2751,134681.79038032316
2752,240980.51721310674
2753,151385.46847311023
2754,246285.88973806237
2755,128234.49115127839
2756,81945.89612427719
2757,76710.85812735649
2758,60204.53290636474
2759,169007.02910434644
2760,133202.05041297336
2761,146680.4550679578
2762,147258.45262012447
2763,168733.7743466798
2764,145037.8739824675
2765,272637.00247726956
2766,135224.7100366332
2767,88329.77631972374
2768,128207.25832774589
2769,136822.44695931044
2770,152362.38347156686
2771,118185.61756386442
2772,113761.48543603894
2773,120426.94684311406
2774,142812.31763737142
2775,126366.27355043696
2776,137265.52793533602
2777,149497.94643377158
2778,100196.76080702647
2779,118539.31632386123
2780,112788.34417072343
2781,98415.16646023771
2782,93816.46349286074
2783,102734.22187666719
2784,131619.9781262827
2785,138745.90199000845
2786,56163.09401812327
2787,127563.29582865299
2788,80816.67257823027
2789,179565.42261745248
2790,89743.60625072132
2791,116055.40998385538
2792,65143.06179719689
2793,173926.06706819686
2794,93212.61967214347
2795,120975.78907936801
2796,100541.74012370496
2797,207438.27517695632
2798,122519.0279131154
2799,105845.26203742476
2800,89071.71470483301
2801,115884.79054297516
2802,143847.9439114367
2803,169512.98026661575
2804,134547.93484289467
2805,98890.13781098298
2806,97562.22971493116
2807,152100.21178569394
2808,145674.9932438099
2809,128300.37219977126
2810,135079.19496994873
2811,150123.16271764188
2812,144641.90946677572
2813,150203.38621965286
2814,172741.8993008377
2815,103732.85208172539
2816,245133.58153999285
2817,129470.5688861112
2818,128231.28462087041
2819,157476.26243930132
2820,131558.55268378125
2821,115715.01796384639
2822,188091.52764691573
2823,289479.89263100986
2824,157960.0901700586
2825,120970.6952720459
2826,125877.67710007766
2827,144909.0875625946
2828,219660.08322154486
2829,198829.1714392266
2830,223683.51602309186
2831,195487.29136688498
2832,226537.9756389401
2833,273548.50877972966
2834,213327.47086331763
2835,211611.1349457026
2836,192325.07852225954
2837,161653.96891339612
2838,147281.97711050278
2839,171756.62013720942
2840,206390.06269443716
2841,210490.98955331589
2842,221796.09566191994
2843,152012.67250988886
2844,168118.3990732689
2845,122450.17405091667
2846,216161.4487261829
2847,204766.3888873315
2848,216244.747430576
2849,212520.7853644743
2850,285211.1043106731
2851,245825.91390552986
2852,251437.8733736877
2853,229021.8154936077
2854,145793.3738736776
2855,205415.48429955175
2856,207781.2182481969
2857,189172.5898966148
2858,208543.35426093845
2859,125698.63435910516
2860,121186.35705764765
2861,155848.5769830432
2862,197610.97989634576
2863,123684.92413649305
2864,248215.6743404018
2865,147283.8294554846
2866,137631.91582820704
2867,77532.19540289226
2868,135722.50077613778
2869,129241.1593959186
2870,151885.72668451388
2871,102547.48414815872
2872,46045.16202618951
2873,101339.235217904
2874,149748.78450909324
2875,127244.98813955282
2876,155851.6612987247
2877,158579.48650510382
2878,164780.8967627558
2879,138252.65302737654
2880,122194.94168485518
2881,165349.2076628971
2882,156746.13589111576
2883,179505.04577922393
2884,173295.95542192028
2885,186662.97071127003
2886,207187.2797123856
2887,113283.48845909124
2888,129129.485165425
2889,67062.0383858841
2890,71165.49915350608
2891,133827.77682350957
2892,71455.95627674669
2893,108138.97618272546
2894,44017.93909661777
2895,317124.1581126121
2896,276373.19105556817
2897,210545.166232348
2898,164968.12105415494
2899,229331.4438711594
2900,160745.3385673257
2901,222919.8114410792
2902,189614.24348348932
2903,366500.5704601252
2904,342210.1198762678
2905,125579.00328911745
2906,213504.35789936336
2907,111198.45354335965
2908,125365.79077570609
2909,149183.3466907448
2910,79449.7973604172
2911,85543.69286275473
2912,152547.59804822496
2913,88502.30985544808
2914,71700.43293462682
2915,71700.43293462682
2916,86178.72690638655
2917,168415.87329660414
2918,108718.28848344147
2919,236587.52714850247
